record_id,file_path,record_path,record_kind,classification,source_type,data_class,production_status,verification_status,has_source_evidence,has_catalog_manager_disposition,production_access_allowed,reasons,blocking_issues
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[1],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[2],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[3],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[4],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[5],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[6],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[7],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].evidenceReferences[8],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[0].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[1].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[2].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[3].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[4].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[5].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[6].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[7].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.creationPathInstructions[0].steps[8].evidence,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
env-cf27-phase0-video-001-rtg-custom-qb,data/phase-zero/verification_assignment.json,$.environmentSummary,environment_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-source-phase0-video-001,data/phase-zero/verification_assignment.json,$.environmentSummary.sourceVideo,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-001-tl-011,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[0],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-001-tl-012,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[1],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-012,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[10],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-013,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[11],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-014,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[12],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-015,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[13],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-016,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[14],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-001,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[15],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-002,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[16],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-003,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[17],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-004,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[18],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-005,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[19],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-004,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[2],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-006,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[20],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-007,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[21],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-008,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[22],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-009,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[23],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-010,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[24],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-011,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[25],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-012,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[26],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-013,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[27],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-014,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[28],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-003-tl-015,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[29],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-005,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[3],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-002,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[30],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-003,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[31],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-004,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[32],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-005,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[33],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-006,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[34],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-007,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[35],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-008,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[36],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-009,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[37],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-010,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[38],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-011,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[39],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-006,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[4],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-012,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[40],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-013,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[41],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-014,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[42],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-015,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[43],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-016,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[44],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-017,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[45],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-018,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[46],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-019,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[47],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-020,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[48],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-021,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[49],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-007,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[5],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-022,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[50],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-004-tl-023,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[51],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-002,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[52],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-003,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[53],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-004,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[54],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-005,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[55],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-006,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[56],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-007,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[57],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-008,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[58],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-009,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[59],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-008,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[6],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-010,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[60],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-005-tl-011,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[61],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-006-tl-002,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[62],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-006-tl-003,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[63],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-006-tl-004,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[64],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-006-tl-005,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[65],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-006-tl-006,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[66],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-002,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[67],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-003,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[68],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-004,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[69],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-002-tl-009,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[7],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-005,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[70],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-006,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[71],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-007,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[72],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
phase0-frame-video-007-tl-008,data/phase-zero/verification_assignment.json,$.evidenceReferenceLinks[73],evidence_record,RESEARCH_OBSERVED,,,,OBSERVED_PENDING_VERIFICATION,true,false,false,verification:OBSERVED_PENDING_VERIFICATION,
